subscription_id,account_id,start_date,end_date,plan_tier_x,seats_x,mrr_amount,arr_amount,is_trial_x,upgrade_flag,downgrade_flag,churn_flag,billing_frequency,auto_renew_flag,industry,country,plan_tier_y,seats_y,signup_date,referral_source,is_trial_y,usage_count,usage_duration_secs,error_count,is_beta_feature,total_tickets,resolution_time_hours,satisfaction_score,reason_code,feedback_text,Churned,signup_month,tenure_months
S-d2e00a,A-4c56c9,2024-09-17,2026-02-12 22:02:11.429868,Enterprise,9,1791,21492,False,False,False,False,monthly,True,FinTech,US,Enterprise,9,2023-12-20,partner,False,42.0,12306.0,4.0,0.0,5.0,38.6,3.75,budget,missing features,0,2023-12,17.1
S-a916cb,A-eb7c38,2024-10-28,2026-02-12 22:02:11.429868,Enterprise,35,6965,83580,False,False,False,False,monthly,True,DevTools,AU,Enterprise,5,2024-02-25,organic,False,68.0,16166.0,1.0,1.0,5.0,22.4,4.333333333333333,budget,No feedback,0,2024-02,15.733333333333333
S-3fe1c3,A-0158bb,2024-10-23,2026-02-12 22:02:11.429868,Enterprise,20,0,0,True,False,False,False,monthly,True,FinTech,DE,Basic,5,2024-05-22,partner,False,66.0,19601.0,2.0,1.0,1.0,32.0,3.0,Active,No feedback,0,2024-05,15.9
S-dccf50,A-a09355,2024-11-28,2026-02-12 22:02:11.429868,Enterprise,23,4577,54924,False,False,False,False,annual,False,FinTech,US,Basic,14,2024-08-10,organic,False,73.0,18609.0,6.0,1.0,5.0,32.6,4.0,support,No feedback,0,2024-08,14.7
S-023f3c,A-b9eed8,2024-03-16,2026-02-12 22:02:11.429868,Enterprise,15,2985,35820,False,False,False,False,annual,False,Cybersecurity,US,Basic,11,2024-02-23,organic,False,60.0,9342.0,6.0,0.0,5.0,29.2,3.75,pricing,switched to competitor,0,2024-02,23.266666666666666
S-c35f78,A-95b24a,2024-10-11,2026-02-12 22:02:11.429868,Pro,38,0,0,True,True,False,False,annual,True,FinTech,US,Pro,38,2023-06-06,event,False,76.0,28431.0,10.0,0.0,5.0,21.2,4.25,Active,No feedback,0,2023-06,16.3
S-eb15a1,A-2edab2,2024-11-30,2026-02-12 22:02:11.429868,Enterprise,17,3383,40596,False,False,False,False,monthly,True,HealthTech,US,Enterprise,17,2023-11-17,event,False,13.0,4394.0,0.0,0.0,4.0,30.0,3.0,unknown,switched to competitor,0,2023-11,14.633333333333333
S-079321,A-e1462e,2023-07-27,2026-02-12 22:02:11.429868,Pro,15,735,8820,False,False,False,False,annual,False,FinTech,UK,Basic,15,2023-03-12,partner,False,53.0,16341.0,9.0,2.0,2.0,39.5,3.5,competitor,switched to competitor,0,2023-03,31.033333333333335
S-c25263,A-c7ffc2,2023-09-22,2026-02-12 22:02:11.429868,Basic,30,570,6840,False,True,False,False,annual,True,Cybersecurity,US,Pro,30,2023-01-27,partner,True,80.0,23531.0,1.0,2.0,2.0,64.0,3.0,features,missing features,0,2023-01,29.133333333333333
S-a86344,A-00bed1,2024-08-18,2026-02-12 22:02:11.429868,Pro,36,1764,21168,False,True,False,False,annual,True,Cybersecurity,US,Basic,28,2023-11-14,ads,True,50.0,7436.0,3.0,0.0,4.0,31.75,4.0,unknown,No feedback,0,2023-11,18.1
S-4cdee1,A-8b25f2,2024-02-19,2026-02-12 22:02:11.429868,Enterprise,20,0,0,True,False,False,False,monthly,True,Cybersecurity,US,Pro,6,2024-02-17,ads,False,43.0,4270.0,2.0,1.0,2.0,35.5,4.0,Active,No feedback,0,2024-02,24.133333333333333
S-381c99,A-e7a1e2,2024-11-03,2026-02-12 22:02:11.429868,Basic,3,57,684,False,False,False,False,monthly,True,Cybersecurity,US,Enterprise,3,2024-06-23,event,False,32.0,10592.0,1.0,0.0,1.0,45.0,4.0,support,missing features,0,2024-06,15.533333333333333
S-8e719f,A-4437e4,2024-08-16,2026-02-12 22:02:11.429868,Basic,11,209,2508,False,False,False,False,annual,True,Cybersecurity,US,Enterprise,3,2023-09-16,event,False,71.0,20830.0,4.0,0.0,6.0,34.666666666666664,3.0,features,too expensive,0,2023-09,18.166666666666668
S-d111f5,A-f03140,2024-05-25,2026-02-12 22:02:11.429868,Basic,27,513,6156,False,False,False,False,monthly,True,DevTools,IN,Pro,27,2023-11-22,event,True,81.0,22840.0,3.0,1.0,7.0,36.0,3.6666666666666665,competitor,missing features,0,2023-11,20.933333333333334
S-82484b,A-cab532,2024-11-22,2026-02-12 22:02:11.429868,Pro,21,1029,12348,False,False,False,False,annual,True,DevTools,FR,Pro,11,2023-04-03,organic,True,92.0,16790.0,2.0,1.0,1.0,32.0,4.0,support,too expensive,0,2023-04,14.9
S-891eb4,A-716841,2024-09-20,2026-02-12 22:02:11.429868,Pro,45,2205,26460,False,False,False,False,annual,True,FinTech,US,Pro,45,2024-05-06,other,False,79.0,23287.0,2.0,0.0,5.0,29.8,4.0,unknown,too expensive,0,2024-05,17.0
S-4e3e04,A-883b7d,2024-08-16,2026-02-12 22:02:11.429868,Enterprise,17,3383,40596,False,False,False,False,annual,False,Cybersecurity,IN,Basic,17,2024-03-28,other,False,46.0,12991.0,1.0,0.0,7.0,25.571428571428573,3.6,Active,No feedback,0,2024-03,18.166666666666668
S-7679b6,A-7f29a7,2024-10-14,2026-02-12 22:02:11.429868,Pro,41,2009,24108,False,False,False,False,annual,False,Cybersecurity,UK,Basic,41,2024-09-18,event,True,83.0,29368.0,8.0,1.0,1.0,24.0,4.0,unknown,switched to competitor,0,2024-09,16.2
S-de9ce0,A-faa28c,2024-08-06,2024-12-26 00:00:00.000000,Enterprise,48,9552,114624,False,False,False,True,annual,True,HealthTech,US,Enterprise,48,2024-01-30,organic,False,48.0,15331.0,2.0,0.0,4.0,52.25,4.666666666666667,features,missing features,1,2024-01,4.733333333333333
S-37d13a,A-029f69,2024-08-11,2026-02-12 22:02:11.429868,Enterprise,15,0,0,True,False,False,False,annual,True,Cybersecurity,CA,Basic,3,2024-03-07,event,False,24.0,4366.0,0.0,0.0,2.0,42.0,3.0,competitor,too expensive,0,2024-03,18.333333333333332
S-7d0dea,A-69b156,2024-11-16,2026-02-12 22:02:11.429868,Pro,7,0,0,True,False,True,False,monthly,True,EdTech,US,Pro,7,2023-11-21,other,False,9.0,3672.0,0.0,0.0,7.0,32.0,4.0,Active,No feedback,0,2023-11,15.1
S-83c56d,A-716841,2024-12-13,2026-02-12 22:02:11.429868,Enterprise,45,8955,107460,False,False,False,False,monthly,True,FinTech,US,Pro,45,2024-05-06,other,False,15.0,2690.0,0.0,0.0,5.0,29.8,4.0,unknown,too expensive,0,2024-05,14.2
S-5ee117,A-f5641b,2024-07-25,2026-02-12 22:02:11.429868,Pro,31,1519,18228,False,False,False,False,monthly,True,EdTech,US,Pro,31,2024-03-30,other,False,22.0,1937.0,0.0,1.0,4.0,47.5,3.0,features,too expensive,0,2024-03,18.9
S-5e572d,A-94f8c9,2024-07-16,2026-02-12 22:02:11.429868,Enterprise,13,2587,31044,False,False,False,False,annual,False,HealthTech,US,Basic,13,2024-03-29,other,False,35.0,5974.0,1.0,0.0,3.0,47.333333333333336,5.0,budget,No feedback,0,2024-03,19.2
S-7b29d1,A-80eeb6,2024-04-19,2026-02-12 22:02:11.429868,Enterprise,65,12935,155220,False,False,False,False,monthly,True,Cybersecurity,UK,Enterprise,22,2023-05-09,organic,False,47.0,24266.0,4.0,2.0,4.0,40.25,3.6666666666666665,features,missing features,0,2023-05,22.133333333333333
S-ff79f7,A-726cfa,2024-08-02,2026-02-12 22:02:11.429868,Enterprise,19,3781,45372,False,False,False,False,monthly,True,DevTools,US,Pro,11,2023-07-01,partner,False,49.0,10067.0,2.0,1.0,3.0,35.666666666666664,4.0,support,too expensive,0,2023-07,18.633333333333333
S-bb82ac,A-e19ff6,2023-10-29,2026-02-12 22:02:11.429868,Basic,38,722,8664,False,False,False,False,annual,True,Cybersecurity,UK,Enterprise,1,2023-07-28,partner,False,26.0,9760.0,1.0,0.0,3.0,30.666666666666668,4.666666666666667,unknown,missing features,0,2023-07,27.9
S-b21a0b,A-b7ef83,2024-10-29,2026-02-12 22:02:11.429868,Pro,17,833,9996,False,False,False,False,monthly,True,Cybersecurity,UK,Pro,1,2024-05-29,partner,True,68.0,25690.0,8.0,1.0,2.0,47.5,4.0,budget,missing features,0,2024-05,15.7
S-711820,A-08e34e,2024-09-02,2026-02-12 22:02:11.429868,Basic,49,931,11172,False,False,False,False,annual,False,EdTech,US,Basic,14,2024-06-27,event,False,65.0,18921.0,6.0,1.0,3.0,43.0,3.0,competitor,switched to competitor,0,2024-06,17.6
S-22365f,A-05f0e5,2023-06-11,2026-02-12 22:02:11.429868,Enterprise,32,6368,76416,False,False,False,False,annual,True,FinTech,US,Basic,32,2023-05-04,partner,False,81.0,24923.0,9.0,0.0,4.0,20.0,4.0,features,missing features,0,2023-05,32.56666666666667
S-f0d2fd,A-19b2c8,2024-07-20,2026-02-12 22:02:11.429868,Enterprise,28,5572,66864,False,False,False,False,annual,True,DevTools,IN,Pro,20,2023-06-06,other,False,92.0,28122.0,10.0,2.0,3.0,29.333333333333332,4.666666666666667,pricing,missing features,0,2023-06,19.066666666666666
S-f225d0,A-d4ac0e,2024-05-19,2026-02-12 22:02:11.429868,Basic,18,342,4104,False,False,False,False,annual,True,DevTools,UK,Basic,18,2024-04-20,ads,False,23.0,3117.0,3.0,0.0,4.0,21.0,3.5,Active,No feedback,0,2024-04,21.133333333333333
S-a10eb2,A-3c1a3f,2023-08-31,2026-02-12 22:02:11.429868,Basic,45,0,0,True,False,False,False,annual,False,DevTools,UK,Pro,1,2023-08-26,event,False,49.0,20474.0,5.0,0.0,4.0,33.25,3.5,Active,No feedback,0,2023-08,29.866666666666667
S-78ffdd,A-503d5a,2023-11-07,2026-02-12 22:02:11.429868,Enterprise,12,2388,28656,False,False,False,False,monthly,True,FinTech,US,Enterprise,4,2023-10-21,other,False,76.0,26549.0,5.0,1.0,9.0,36.55555555555556,4.0,Active,No feedback,0,2023-10,27.6
S-97a010,A-dcc3f1,2024-03-22,2026-02-12 22:02:11.429868,Enterprise,21,0,0,True,False,False,False,monthly,True,HealthTech,US,Pro,21,2023-12-27,event,False,80.0,17535.0,8.0,0.0,9.0,35.666666666666664,3.8,features,switched to competitor,0,2023-12,23.066666666666666
S-7785af,A-a1b80b,2024-03-28,2026-02-12 22:02:11.429868,Enterprise,16,3184,38208,False,True,False,False,monthly,False,HealthTech,US,Basic,16,2023-11-27,organic,False,40.0,10118.0,0.0,0.0,4.0,41.0,4.0,budget,switched to competitor,0,2023-11,22.866666666666667
S-120ae3,A-781cc0,2024-09-24,2026-02-12 22:02:11.429868,Basic,34,646,7752,False,False,False,False,annual,True,EdTech,US,Pro,12,2024-09-04,organic,False,32.0,9830.0,3.0,0.0,4.0,57.5,3.6666666666666665,budget,too expensive,0,2024-09,16.866666666666667
S-37b59a,A-2d1036,2024-09-24,2024-12-18 00:00:00.000000,Pro,69,3381,40572,False,False,False,True,annual,True,FinTech,US,Pro,69,2024-06-14,ads,False,40.0,5074.0,0.0,2.0,5.0,37.8,4.6,pricing,switched to competitor,1,2024-06,2.8333333333333335
S-f36371,A-34d880,2024-07-22,2026-02-12 22:02:11.429868,Enterprise,35,6965,83580,False,False,False,False,monthly,False,Cybersecurity,AU,Enterprise,4,2024-04-11,ads,False,63.0,17173.0,10.0,0.0,5.0,52.2,3.0,unknown,missing features,0,2024-04,19.0
S-329a60,A-c16cf7,2024-10-24,2026-02-12 22:02:11.429868,Basic,84,1596,19152,False,False,False,False,annual,True,EdTech,US,Pro,13,2024-10-16,event,True,47.0,17129.0,1.0,1.0,3.0,48.333333333333336,3.5,support,too expensive,0,2024-10,15.866666666666667
S-5ca11a,A-309e54,2024-12-26,2026-02-12 22:02:11.429868,Enterprise,48,9552,114624,False,False,False,False,annual,True,DevTools,US,Pro,15,2024-12-09,other,False,66.0,22935.0,2.0,1.0,5.0,23.8,3.0,support,missing features,0,2024-12,13.766666666666667
S-c8fa77,A-56962b,2024-08-28,2026-02-12 22:02:11.429868,Basic,163,3097,37164,False,False,False,False,monthly,True,EdTech,UK,Enterprise,163,2024-04-09,partner,False,28.0,7159.0,3.0,1.0,4.0,37.5,3.0,unknown,switched to competitor,0,2024-04,17.766666666666666
S-016b5f,A-977ca0,2024-04-08,2026-02-12 22:02:11.429868,Enterprise,6,0,0,True,False,False,False,monthly,True,HealthTech,IN,Basic,6,2023-02-20,partner,False,46.0,12798.0,6.0,0.0,3.0,64.0,4.0,Active,No feedback,0,2023-02,22.5
S-cf2b4a,A-9f9299,2023-11-30,2024-08-15 00:00:00.000000,Pro,28,1372,16464,False,False,False,True,monthly,True,FinTech,US,Enterprise,28,2023-09-02,organic,True,54.0,18276.0,9.0,0.0,5.0,36.2,5.0,features,missing features,1,2023-09,8.633333333333333
S-6f1051,A-e98302,2024-02-01,2026-02-12 22:02:11.429868,Enterprise,34,6766,81192,False,False,False,False,annual,True,EdTech,US,Enterprise,16,2023-12-26,ads,True,56.0,17314.0,6.0,1.0,9.0,44.44444444444444,4.142857142857143,Active,No feedback,0,2023-12,24.733333333333334
S-33db08,A-fa3095,2024-12-30,2026-02-12 22:02:11.429868,Basic,70,1330,15960,False,False,False,False,annual,True,FinTech,US,Basic,70,2023-09-03,ads,False,71.0,33715.0,3.0,0.0,5.0,49.2,5.0,support,missing features,0,2023-09,13.633333333333333
S-4daf2d,A-297a2d,2024-11-05,2026-02-12 22:02:11.429868,Enterprise,27,5373,64476,False,False,False,False,annual,True,HealthTech,UK,Pro,27,2023-05-05,event,False,63.0,17237.0,10.0,0.0,2.0,32.5,3.0,Active,No feedback,0,2023-05,15.466666666666667
S-4ed997,A-d82ef9,2024-10-23,2026-02-12 22:02:11.429868,Pro,26,1274,15288,False,False,False,False,annual,True,EdTech,UK,Basic,26,2024-07-02,other,False,83.0,30185.0,7.0,1.0,5.0,39.8,4.25,budget,switched to competitor,0,2024-07,15.9
S-8ae507,A-72799b,2024-03-16,2026-02-12 22:02:11.429868,Pro,20,980,11760,False,True,False,False,annual,False,DevTools,FR,Enterprise,20,2023-11-13,event,False,85.0,24622.0,6.0,2.0,2.0,33.5,4.5,pricing,switched to competitor,0,2023-11,23.266666666666666
S-3eb206,A-b179bf,2024-12-24,2026-02-12 22:02:11.429868,Enterprise,43,8557,102684,False,False,False,False,monthly,True,Cybersecurity,IN,Basic,43,2024-10-27,ads,False,65.0,16827.0,1.0,0.0,6.0,24.666666666666668,4.0,features,missing features,0,2024-10,13.833333333333334
S-6643a2,A-331424,2024-01-04,2026-02-12 22:02:11.429868,Pro,11,0,0,True,False,False,False,monthly,True,DevTools,US,Basic,11,2023-11-06,organic,False,63.0,22561.0,0.0,2.0,2.0,24.5,4.0,competitor,switched to competitor,0,2023-11,25.666666666666668
S-41ca59,A-692f18,2024-07-18,2026-02-12 22:02:11.429868,Enterprise,37,7363,88356,False,False,False,False,monthly,True,EdTech,US,Basic,5,2024-03-28,other,True,38.0,8384.0,1.0,1.0,2.0,37.5,5.0,support,switched to competitor,0,2024-03,19.133333333333333
S-720c17,A-4e0e85,2024-02-16,2026-02-12 22:02:11.429868,Pro,20,0,0,True,False,False,False,annual,True,DevTools,US,Enterprise,6,2023-09-08,organic,False,12.0,4692.0,0.0,0.0,2.0,53.0,5.0,pricing,too expensive,0,2023-09,24.233333333333334
S-afc545,A-0baac2,2024-10-14,2026-02-12 22:02:11.429868,Basic,33,627,7524,False,False,False,False,annual,True,FinTech,DE,Enterprise,14,2024-05-30,organic,False,28.0,10167.0,0.0,0.0,6.0,43.5,4.333333333333333,unknown,switched to competitor,0,2024-05,16.2
S-5e6fc2,A-52dd88,2023-12-12,2026-02-12 22:02:11.429868,Basic,23,437,5244,False,False,False,False,annual,True,Cybersecurity,US,Pro,23,2023-02-21,ads,False,88.0,26657.0,7.0,1.0,1.0,72.0,4.0,Active,No feedback,0,2023-02,26.433333333333334
S-9dcef8,A-b30291,2024-09-27,2026-02-12 22:02:11.429868,Basic,41,779,9348,False,False,False,False,monthly,True,HealthTech,US,Basic,5,2024-04-05,event,True,28.0,5306.0,1.0,2.0,1.0,16.0,4.0,competitor,too expensive,0,2024-04,16.766666666666666
S-389426,A-922109,2024-07-04,2026-02-12 22:02:11.429868,Pro,3,147,1764,False,False,False,False,monthly,True,Cybersecurity,US,Pro,3,2024-01-26,ads,False,82.0,22058.0,2.0,0.0,3.0,25.333333333333332,3.0,support,too expensive,0,2024-01,19.6
S-1131ff,A-0f7d77,2024-12-01,2024-12-31 00:00:00.000000,Basic,3,0,0,True,False,False,True,monthly,True,FinTech,IN,Pro,3,2024-10-28,partner,False,46.0,22585.0,3.0,0.0,5.0,27.2,5.0,competitor,missing features,1,2024-10,1.0
S-c9da7a,A-0651a4,2024-11-10,2026-02-12 22:02:11.429868,Basic,16,304,3648,False,False,False,False,monthly,True,HealthTech,FR,Pro,16,2024-10-16,organic,False,39.0,10788.0,0.0,2.0,4.0,29.25,4.0,support,too expensive,0,2024-10,15.3
S-eabe72,A-5790f4,2024-12-26,2026-02-12 22:02:11.429868,Basic,33,627,7524,False,False,False,False,monthly,False,FinTech,UK,Pro,1,2024-12-22,event,True,28.0,9528.0,2.0,1.0,4.0,44.0,4.0,support,too expensive,0,2024-12,13.766666666666667
S-fffeb8,A-69fad4,2023-12-17,2026-02-12 22:02:11.429868,Enterprise,10,1990,23880,False,False,False,False,annual,True,FinTech,UK,Basic,6,2023-04-06,ads,False,48.0,13808.0,8.0,1.0,4.0,43.0,3.6666666666666665,support,No feedback,0,2023-04,26.266666666666666
S-92dede,A-9208f0,2023-08-28,2026-02-12 22:02:11.429868,Basic,4,76,912,False,False,False,False,monthly,True,EdTech,US,Pro,1,2023-05-11,organic,False,36.0,9786.0,2.0,0.0,8.0,41.25,3.3333333333333335,features,switched to competitor,0,2023-05,29.966666666666665
S-8d122e,A-e6afc1,2024-07-12,2026-02-12 22:02:11.429868,Enterprise,16,3184,38208,False,False,False,False,monthly,True,DevTools,US,Pro,1,2023-02-24,ads,False,103.0,22144.0,4.0,1.0,0.0,0.0,4.0,Active,No feedback,0,2023-02,19.333333333333332
S-285534,A-49b828,2024-11-09,2026-02-12 22:02:11.429868,Basic,13,247,2964,False,False,False,False,annual,True,FinTech,IN,Pro,6,2023-05-05,ads,False,49.0,17560.0,3.0,1.0,3.0,13.666666666666666,3.5,Active,No feedback,0,2023-05,15.333333333333334
S-1cebf9,A-dfbd31,2024-10-16,2026-02-12 22:02:11.429868,Pro,60,2940,35280,False,False,False,False,annual,True,DevTools,UK,Enterprise,14,2023-12-04,partner,False,16.0,3614.0,3.0,0.0,6.0,29.666666666666668,4.25,unknown,too expensive,0,2023-12,16.133333333333333
S-36ad61,A-a09355,2024-10-19,2026-02-12 22:02:11.429868,Pro,14,686,8232,False,False,False,False,monthly,True,FinTech,US,Basic,14,2024-08-10,organic,False,33.0,6105.0,0.0,1.0,5.0,32.6,4.0,support,No feedback,0,2024-08,16.033333333333335
S-9fbee8,A-49b828,2024-10-09,2026-02-12 22:02:11.429868,Pro,10,490,5880,False,False,False,False,annual,True,FinTech,IN,Pro,6,2023-05-05,ads,False,21.0,6059.0,1.0,1.0,3.0,13.666666666666666,3.5,Active,No feedback,0,2023-05,16.366666666666667
S-d5d8ef,A-e51ec7,2024-10-11,2026-02-12 22:02:11.429868,Enterprise,83,16517,198204,False,False,False,False,monthly,False,FinTech,CA,Enterprise,2,2023-09-23,partner,False,16.0,6352.0,0.0,1.0,3.0,37.0,5.0,support,missing features,0,2023-09,16.3
S-418b7c,A-35083d,2024-10-17,2026-02-12 22:02:11.429868,Pro,19,931,11172,False,False,False,False,annual,True,HealthTech,IN,Basic,19,2023-04-28,partner,False,87.0,33933.0,1.0,0.0,4.0,49.75,5.0,Active,No feedback,0,2023-04,16.1
S-506cbd,A-9c18c4,2023-08-29,2024-02-22 00:00:00.000000,Enterprise,19,3781,45372,False,False,False,True,annual,False,HealthTech,US,Pro,11,2023-07-27,ads,False,32.0,13393.0,0.0,0.0,4.0,42.25,4.0,Active,No feedback,1,2023-07,5.9
S-ee5448,A-cc1d8d,2024-12-29,2026-02-12 22:02:11.429868,Basic,9,171,2052,False,False,False,False,annual,True,FinTech,US,Pro,5,2024-12-08,other,False,41.0,8083.0,5.0,2.0,5.0,30.2,4.5,features,too expensive,0,2024-12,13.666666666666666
S-d32441,A-781cc0,2024-09-19,2024-11-24 00:00:00.000000,Enterprise,12,2388,28656,False,False,False,True,annual,True,EdTech,US,Pro,12,2024-09-04,organic,False,19.0,4384.0,0.0,0.0,4.0,57.5,3.6666666666666665,budget,too expensive,1,2024-09,2.2
S-7f5316,A-856b1e,2024-10-17,2026-02-12 22:02:11.429868,Basic,19,0,0,True,False,False,False,monthly,True,FinTech,US,Basic,19,2023-10-31,partner,False,71.0,26738.0,6.0,1.0,5.0,36.0,4.0,Active,No feedback,0,2023-10,16.1
S-bdf8bf,A-cdf020,2023-12-01,2024-09-23 00:00:00.000000,Pro,31,1519,18228,False,False,False,True,monthly,True,DevTools,AU,Pro,23,2023-08-16,organic,False,63.0,16291.0,2.0,1.0,4.0,29.5,4.0,budget,too expensive,1,2023-08,9.9
S-795878,A-5b1bcd,2024-03-19,2026-02-12 22:02:11.429868,Enterprise,73,14527,174324,False,False,False,False,annual,True,DevTools,US,Pro,73,2023-09-16,organic,False,44.0,13493.0,2.0,0.0,4.0,43.25,4.5,competitor,No feedback,0,2023-09,23.166666666666668
S-2fc8fa,A-65a46c,2024-08-10,2026-02-12 22:02:11.429868,Pro,13,637,7644,False,True,False,False,monthly,False,HealthTech,US,Pro,1,2023-11-04,event,False,44.0,16529.0,4.0,1.0,8.0,45.125,4.0,Active,No feedback,0,2023-11,18.366666666666667
S-c508b3,A-671f31,2024-12-24,2026-02-12 22:02:11.429868,Enterprise,59,11741,140892,False,False,False,False,annual,False,DevTools,US,Basic,59,2024-11-24,ads,False,13.0,2363.0,0.0,0.0,7.0,33.0,4.2,Active,No feedback,0,2024-11,13.833333333333334
S-42d724,A-7a0d69,2024-08-01,2026-02-12 22:02:11.429868,Pro,4,0,0,True,False,False,False,annual,True,DevTools,DE,Enterprise,4,2024-06-15,ads,True,59.0,13977.0,4.0,0.0,2.0,29.0,5.0,features,switched to competitor,0,2024-06,18.666666666666668
S-bd9394,A-039727,2024-11-28,2026-02-12 22:02:11.429868,Enterprise,64,0,0,True,True,False,False,annual,False,EdTech,AU,Pro,25,2024-11-02,organic,False,46.0,12033.0,2.0,1.0,0.0,0.0,4.0,pricing,switched to competitor,0,2024-11,14.7
S-9b12da,A-702032,2024-12-13,2024-12-21 00:00:00.000000,Pro,28,1372,16464,False,False,False,True,annual,True,HealthTech,US,Pro,28,2023-10-03,ads,False,76.0,21217.0,4.0,0.0,4.0,26.0,3.0,features,switched to competitor,1,2023-10,0.26666666666666666
S-3632aa,A-f25509,2024-05-28,2026-02-12 22:02:11.429868,Enterprise,32,6368,76416,False,False,False,False,monthly,True,EdTech,US,Enterprise,32,2024-03-22,other,False,27.0,7549.0,1.0,0.0,6.0,42.666666666666664,4.666666666666667,pricing,missing features,0,2024-03,20.833333333333332
S-9488ec,A-1e1b80,2023-11-02,2026-02-12 22:02:11.429868,Enterprise,50,9950,119400,False,False,False,False,annual,False,FinTech,CA,Enterprise,50,2023-09-12,other,False,91.0,32496.0,5.0,0.0,6.0,43.0,3.2,features,switched to competitor,0,2023-09,27.766666666666666
S-f40318,A-e19ff6,2024-03-25,2026-02-12 22:02:11.429868,Enterprise,14,0,0,True,False,False,False,annual,False,Cybersecurity,UK,Enterprise,1,2023-07-28,partner,False,38.0,16581.0,3.0,0.0,3.0,30.666666666666668,4.666666666666667,unknown,missing features,0,2023-07,22.966666666666665
S-214edb,A-558c72,2024-06-25,2026-02-12 22:02:11.429868,Basic,77,1463,17556,False,False,False,False,monthly,True,FinTech,US,Basic,12,2023-06-01,organic,False,30.0,13243.0,0.0,1.0,4.0,64.25,4.5,support,switched to competitor,0,2023-06,19.9
S-d43a40,A-4e0e85,2024-09-20,2026-02-12 22:02:11.429868,Basic,15,0,0,True,False,False,False,annual,True,DevTools,US,Enterprise,6,2023-09-08,organic,False,53.0,15955.0,6.0,1.0,2.0,53.0,5.0,pricing,too expensive,0,2023-09,17.0
S-565c4b,A-7920cc,2023-11-27,2026-02-12 22:02:11.429868,Basic,39,741,8892,False,False,False,False,annual,True,Cybersecurity,FR,Pro,39,2023-11-23,ads,False,16.0,8380.0,0.0,1.0,7.0,32.857142857142854,4.333333333333333,Active,No feedback,0,2023-11,26.933333333333334
S-1ebe39,A-0651a4,2024-11-02,2026-02-12 22:02:11.429868,Enterprise,19,3781,45372,False,False,False,False,annual,True,HealthTech,FR,Pro,16,2024-10-16,organic,False,21.0,6377.0,4.0,0.0,4.0,29.25,4.0,support,too expensive,0,2024-10,15.566666666666666
S-dc3bbc,A-80eeb6,2024-09-18,2026-02-12 22:02:11.429868,Pro,25,1225,14700,False,False,False,False,annual,True,Cybersecurity,UK,Enterprise,22,2023-05-09,organic,False,24.0,6840.0,1.0,0.0,4.0,40.25,3.6666666666666665,features,missing features,0,2023-05,17.066666666666666
